player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,primary_position
235818,https://sofifa.com/player/235818/nicolas-basin/190002,19.0,2.0,2018-08-21,N. Basin,Nicolas Basin,LB,63,76,600000.0,1000.0,19,1998-07-22,181,75,68.0,Metz,17.0,Ligue 1,2.0,SUB,22.0,,2016-01-01,2021.0,18,France,,,,Left,2,2,1,High/Medium,Lean (170-185),No,1500000.0,,,77.0,38.0,49.0,63.0,60.0,60.0,56,34,54,52,32,60,49,43,41,58,76,77,84,58,80,47,62,65,57,36,63,61,50,46,44,50.0,58,63,63,9,10,8,14,10,,51+1,51+1,51+1,56,53,53,53,56,54+1,54+1,54+1,56+1,52+1,52+1,52+1,56+1,61+1,57+1,57+1,57+1,61+1,62+1,60+1,60+1,60+1,62+1,16+1,LB
235849,https://sofifa.com/player/235849/mamadou-fofana/190002,19.0,2.0,2018-08-21,M. Fofana,Mamadou Fofana,"CB, CDM",63,77,725000.0,2000.0,20,1998-01-21,186,75,68.0,Metz,17.0,Ligue 1,2.0,CDM,6.0,,2018-07-06,2022.0,126,Mali,,,,Right,4,2,1,Low/Medium,Lean (185+),No,1800000.0,,,73.0,29.0,43.0,48.0,62.0,70.0,34,23,60,55,35,45,35,29,42,48,61,83,60,59,48,40,68,72,80,23,45,62,31,37,45,43.0,61,65,62,13,12,13,14,6,,46+1,46+1,46+1,45,45,45,45,45,45+1,45+1,45+1,48+1,48+1,48+1,48+1,48+1,58+1,57+1,57+1,57+1,58+1,60+1,62+1,62+1,62+1,60+1,17+1,CB
235955,https://sofifa.com/player/235955/rafik-guitane/190002,19.0,2.0,2018-08-21,R. Guitane,Rafik Guitane,CAM,66,84,1400000.0,5000.0,19,1999-05-29,164,60,74.0,Rennes,16.0,Ligue 1,1.0,RES,32.0,,2018-01-31,2022.0,18,France,,,,Left,3,3,1,Medium/Medium,Lean (170-),No,3500000.0,,,78.0,54.0,62.0,73.0,30.0,49.0,59,55,39,65,40,72,65,52,59,69,77,79,81,62,92,56,56,56,45,52,47,26,55,62,53,62.0,28,29,33,7,10,9,14,13,,58+1,58+1,58+1,65,63,63,63,65,65+1,65+1,65+1,65+1,59+1,59+1,59+1,65+1,51+1,48+1,48+1,48+1,51+1,48+1,40+1,40+1,40+1,48+1,17+1,CAM
235957,https://sofifa.com/player/235957/jordy-gaspar/190002,19.0,2.0,2018-08-21,J. Gaspar,Jordy Gaspar,"RB, RM",63,72,475000.0,7000.0,21,1997-04-23,172,58,69.0,Monaco,16.0,Ligue 1,1.0,RES,39.0,,2017-07-01,2020.0,18,France,,,,Right,3,2,1,High/Medium,Lean (170-185),No,1100000.0,,,82.0,43.0,53.0,67.0,58.0,57.0,64,40,58,60,36,69,45,37,38,60,84,81,79,54,87,56,85,66,40,36,79,62,50,48,37,48.0,56,56,58,13,11,10,8,9,,54+1,54+1,54+1,60,57,57,57,60,57+1,57+1,57+1,61+1,54+1,54+1,54+1,61+1,63+1,57+1,57+1,57+1,63+1,62+1,59+1,59+1,59+1,62+1,15+1,RB
235981,https://sofifa.com/player/235981/patrick-burner/190002,19.0,2.0,2018-08-21,P. Burner,Patrick Julien Burner,"RB, LB",71,79,3000000.0,15000.0,22,1996-04-11,170,65,72.0,Nice,16.0,Ligue 1,1.0,SUB,15.0,,2016-07-01,2019.0,18,France,,,,Right,3,3,1,High/Medium,Lean (170-),No,6200000.0,,,77.0,59.0,67.0,74.0,68.0,63.0,72,59,62,72,51,75,60,44,69,72,78,77,74,64,77,62,65,67,62,58,58,64,66,60,50,64.0,66,72,71,14,11,14,6,14,,66+1,66+1,66+1,70,68,68,68,70,68+1,68+1,68+1,70+1,68+1,68+1,68+1,70+1,70+1,68+1,68+1,68+1,70+1,70+1,67+1,67+1,67+1,70+1,17+1,RB
236024,https://sofifa.com/player/236024/ferris-ngoma/190002,19.0,2.0,2018-08-21,F. N'Goma,Ferris N'Goma,"CM, RW, ST",65,70,700000.0,3000.0,25,1993-06-15,175,69,378.0,Brest,17.0,Ligue 1,2.0,SUB,19.0,,2018-06-27,2021.0,18,France,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,1300000.0,,,78.0,67.0,63.0,68.0,51.0,56.0,60,64,43,66,69,69,52,61,63,64,74,81,74,58,73,70,63,74,51,68,43,54,72,62,63,62.0,55,52,41,10,7,6,14,9,,64+1,64+1,64+1,67,67,67,67,67,66+1,66+1,66+1,67+1,64+1,64+1,64+1,67+1,61+1,58+1,58+1,58+1,61+1,58+1,52+1,52+1,52+1,58+1,15+1,CM
236466,https://sofifa.com/player/236466/clement-michelin/190002,19.0,2.0,2018-08-21,C. Michelin,Clément Jerome Michelin,"RB, RM",70,81,2600000.0,10000.0,21,1997-05-11,178,63,1809.0,Toulouse,16.0,Ligue 1,1.0,SUB,13.0,,2016-09-17,2020.0,18,France,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,5900000.0,,"Long Throw-in, Early Crosser",66.0,50.0,71.0,70.0,67.0,64.0,76,45,56,76,43,69,75,42,72,73,64,67,63,66,71,58,64,70,59,52,69,64,69,61,48,62.0,67,70,72,15,9,12,15,8,,61+1,61+1,61+1,66,65,65,65,66,67+1,67+1,67+1,69+1,69+1,69+1,69+1,69+1,70+1,69+1,69+1,69+1,70+1,69+1,66+1,66+1,66+1,69+1,18+1,RB
236468,https://sofifa.com/player/236468/aksel-aktas/190002,19.0,2.0,2018-08-21,A. Aktaş,Aksel Aktaş,CAM,54,74,140000.0,2000.0,18,1999-07-15,177,70,379.0,Stade de Reims,16.0,Ligue 1,1.0,RES,32.0,,2018-07-13,2021.0,48,Turkey,,,,Right,3,2,1,Medium/Low,Lean (170-185),No,420000.0,,,63.0,43.0,56.0,54.0,41.0,48.0,43,40,46,64,48,50,56,50,59,60,55,69,55,47,67,53,56,53,46,36,43,30,37,55,56,56.0,41,45,47,7,14,14,5,8,,48+1,48+1,48+1,51,51,51,51,51,53+1,53+1,53+1,53+1,53+1,53+1,53+1,53+1,49+1,49+1,49+1,49+1,49+1,48+1,45+1,45+1,45+1,48+1,13+1,CAM
236477,https://sofifa.com/player/236477/alexis-claude-maurice/190002,19.0,2.0,2018-08-21,A. Claude-Maurice,Alexis Claude-Maurice,"CAM, LW",66,82,1400000.0,3000.0,20,1998-06-06,174,62,217.0,Lorient,17.0,Ligue 1,2.0,SUB,10.0,,2016-09-20,2021.0,18,France,,,,Right,2,3,1,Medium/Medium,Normal (170-185),No,3400000.0,,Speed Dribbler (AI),86.0,60.0,59.0,67.0,37.0,40.0,48,63,43,64,58,64,58,46,58,65,87,86,84,56,81,61,48,36,42,59,37,21,60,64,43,67.0,32,48,40,11,13,15,14,15,,61+1,61+1,61+1,65,64,64,64,65,65+1,65+1,65+1,63+1,58+1,58+1,58+1,63+1,50+1,47+1,47+1,47+1,50+1,49+1,42+1,42+1,42+1,49+1,18+1,CAM
236621,https://sofifa.com/player/236621/pierre-yves-hamel/190002,19.0,2.0,2018-08-21,P. Hamel,Pierre-Yves Hamel,ST,68,73,1200000.0,4000.0,24,1994-02-03,185,67,217.0,Lorient,17.0,Ligue 1,2.0,SUB,29.0,,2016-01-15,2021.0,18,France,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,2300000.0,,,60.0,71.0,48.0,61.0,26.0,56.0,40,77,74,57,45,60,42,33,44,63,64,56,54,67,71,71,73,63,59,66,33,17,71,48,67,58.0,20,21,24,11,14,13,13,13,,67+1,67+1,67+1,61,64,64,64,61,60+1,60+1,60+1,59+1,54+1,54+1,54+1,59+1,43+1,41+1,41+1,41+1,43+1,42+1,39+1,39+1,39+1,42+1,19+1,ST
236636,https://sofifa.com/player/236636/anthony-caci/190002,19.0,2.0,2018-08-21,A. Caci,Anthony Caci,"CM, LB",63,73,575000.0,3000.0,21,1997-07-01,184,70,76.0,Strasbourg,16.0,Ligue 1,1.0,SUB,31.0,,2016-07-01,2020.0,18,France,,,,Right,4,3,1,Medium/Medium,Normal (170-185),No,1300000.0,,,64.0,48.0,63.0,66.0,62.0,56.0,52,49,66,67,47,67,67,48,67,65,65,64,71,58,61,58,73,60,57,34,45,58,53,65,52,57.0,62,64,62,11,9,12,7,8,,58+1,58+1,58+1,60,60,60,60,60,62+1,62+1,62+1,62+1,62+1,62+1,62+1,62+1,61+1,62+1,62+1,62+1,61+1,61+1,61+1,61+1,61+1,61+1,14+1,CM
236639,https://sofifa.com/player/236639/miguel-angelo-da-silva-rocha/190002,19.0,2.0,2018-08-21,Xeka,Miguel Ângelo da Silva Rocha,"CM, CDM",73,81,6000000.0,20000.0,23,1994-11-10,186,82,65.0,Lille,16.0,Ligue 1,1.0,LDM,8.0,,2017-07-01,2021.0,38,Portugal,,,,Right,4,3,1,Medium/Medium,Normal (185+),No,13200000.0,,,55.0,57.0,69.0,70.0,67.0,69.0,45,46,59,77,45,71,74,68,76,75,55,55,60,65,54,75,75,70,69,65,66,67,62,75,51,66.0,71,67,62,7,5,11,5,6,,63+1,63+1,63+1,64,66,66,66,64,69+1,69+1,69+1,65+1,72+1,72+1,72+1,65+1,65+1,71+1,71+1,71+1,65+1,64+1,67+1,67+1,67+1,64+1,13+1,CM
236723,https://sofifa.com/player/236723/fode-ballo-toure/190002,19.0,2.0,2018-08-21,F. Ballo-Touré,Fodé Ballo-Touré,"LB, LM",69,80,1600000.0,10000.0,21,1997-01-03,182,70,65.0,Lille,16.0,Ligue 1,1.0,LB,25.0,,2017-07-01,2020.0,18,France,,,,Left,3,3,1,High/Low,Lean (170-185),No,3500000.0,,,82.0,46.0,65.0,68.0,64.0,61.0,66,42,52,69,39,68,64,49,63,68,85,79,71,63,71,54,57,71,56,43,60,64,65,62,53,63.0,67,65,66,14,14,7,11,8,,59+1,59+1,59+1,65,63,63,63,65,65+1,65+1,65+1,67+1,64+1,64+1,64+1,67+1,68+1,65+1,65+1,65+1,68+1,68+1,63+1,63+1,63+1,68+1,17+1,LB
236786,https://sofifa.com/player/236786/martin-terrier/190002,19.0,2.0,2018-08-21,M. Terrier,Martin Terrier,"ST, LW",73,83,6500000.0,30000.0,21,1997-03-04,184,73,66.0,Olympique Lyonnais,16.0,Ligue 1,1.0,SUB,7.0,,2018-01-26,2022.0,18,France,,,,Right,3,4,1,Medium/Medium,Lean (170-185),No,13700000.0,,Long Shot Taker (AI),79.0,72.0,71.0,73.0,34.0,62.0,67,75,54,75,63,74,65,44,69,74,78,80,72,73,66,73,66,66,64,67,51,27,75,76,60,74.0,34,31,34,12,5,13,5,8,,72+1,72+1,72+1,74,74,74,74,74,74+1,74+1,74+1,74+1,69+1,69+1,69+1,74+1,57+1,54+1,54+1,54+1,57+1,53+1,46+1,46+1,46+1,53+1,15+1,ST
236817,https://sofifa.com/player/236817/habib-maiga/190002,19.0,2.0,2018-08-21,H. Maïga,Digbo G'nampa Habib Maïga,"CDM, LB",67,79,1200000.0,3000.0,22,1996-01-01,181,80,68.0,Metz,17.0,Ligue 1,2.0,SUB,19.0,AS Saint-Étienne,,2019.0,108,Côte d'Ivoire,,,,Right,2,3,1,Medium/Medium,Normal (170-185),No,,,,73.0,50.0,60.0,64.0,64.0,71.0,56,43,58,69,39,63,51,40,61,67,72,73,59,62,69,61,69,72,73,60,66,68,40,57,56,59.0,61,66,60,8,8,10,15,10,,57+1,57+1,57+1,60,59,59,59,60,60+1,60+1,60+1,62+1,63+1,63+1,63+1,62+1,65+1,66+1,66+1,66+1,65+1,65+1,65+1,65+1,65+1,65+1,16+1,CDM
236987,https://sofifa.com/player/236987/boubacar-kamara/190002,19.0,2.0,2018-08-21,B. Kamara,Boubacar Bernard Kamara,"CB, CDM",71,87,4400000.0,10000.0,18,1999-11-23,178,68,219.0,Olympique de Marseille,16.0,Ligue 1,1.0,SUB,4.0,,2016-12-21,2020.0,18,France,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,11100000.0,,,70.0,37.0,65.0,63.0,69.0,74.0,58,30,68,74,28,60,52,43,72,70,70,70,56,67,69,52,67,76,72,32,76,63,37,59,63,54.0,68,74,68,8,12,8,6,11,,54+1,54+1,54+1,58,57,57,57,58,60+1,60+1,60+1,62+1,64+1,64+1,64+1,62+1,68+1,70+1,70+1,70+1,68+1,69+1,70+1,70+1,70+1,69+1,16+1,CB
236998,https://sofifa.com/player/236998/james-lea-siliki/190002,19.0,2.0,2018-08-21,J. Léa Siliki,James Edward Lea Siliki,"CM, CDM",71,81,3800000.0,15000.0,22,1996-06-12,183,70,74.0,Rennes,16.0,Ligue 1,1.0,LDM,12.0,,2016-06-05,2021.0,18,France,,,,Left,2,3,1,High/Low,Lean (170-185),No,7900000.0,,Speed Dribbler (AI),68.0,70.0,69.0,72.0,68.0,67.0,64,68,64,75,72,73,70,58,69,74,71,65,71,68,56,74,50,72,67,74,65,66,63,65,64,64.0,71,68,65,10,12,12,11,12,,69+1,69+1,69+1,70,70,70,70,70,70+1,70+1,70+1,70+1,70+1,70+1,70+1,70+1,69+1,69+1,69+1,69+1,69+1,68+1,67+1,67+1,67+1,68+1,18+1,CM
237133,https://sofifa.com/player/237133/romain-cagnon/190002,19.0,2.0,2018-08-21,R. Cagnon,Romain Cagnon,GK,57,70,160000.0,3000.0,21,1997-05-12,190,81,219.0,Olympique de Marseille,16.0,Ligue 1,1.0,RES,1.0,,2017-10-17,2019.0,18,France,,,,Right,1,1,1,Medium/Medium,Lean (185+),No,404000.0,,,,,,,,,11,6,15,22,8,13,14,11,28,12,31,20,32,45,27,26,35,20,73,7,28,14,5,31,12,49.0,10,14,12,58,64,52,58,53,25.0,19+1,19+1,19+1,17,18,18,18,17,20+1,20+1,20+1,19+1,21+1,21+1,21+1,19+1,18+1,22+1,22+1,22+1,18+1,18+1,23+1,23+1,23+1,18+1,56+1,GK
237368,https://sofifa.com/player/237368/bryan-passi/190002,19.0,2.0,2018-08-21,B. Passi,Bryan Passi,"CB, CDM",65,76,825000.0,5000.0,20,1997-08-05,189,78,70.0,Montpellier,16.0,Ligue 1,1.0,SUB,15.0,,2017-01-21,2020.0,18,France,,,,Right,3,2,1,Medium/High,Normal (185+),No,1800000.0,,,60.0,39.0,59.0,57.0,64.0,62.0,61,36,63,68,34,59,40,44,63,54,57,63,57,54,51,55,68,34,75,32,63,66,31,45,51,56.0,62,65,60,8,7,13,12,8,,50+1,50+1,50+1,52,50,50,50,52,52+1,52+1,52+1,54+1,54+1,54+1,54+1,54+1,59+1,61+1,61+1,61+1,59+1,59+1,64+1,64+1,64+1,59+1,14+1,CB
237551,https://sofifa.com/player/237551/thomas-ephestion/190002,19.0,2.0,2018-08-21,T. Ephestion,Thomas Ephestion,CM,63,70,500000.0,2000.0,23,1995-06-09,189,87,64.0,Lens,17.0,Ligue 1,2.0,RES,28.0,,2017-01-30,2020.0,18,France,,,,Left,3,3,1,Medium/Medium,Lean (185+),No,975000.0,,,63.0,54.0,59.0,63.0,58.0,71.0,57,51,62,63,35,65,55,35,59,64,66,61,60,62,42,63,58,71,76,54,61,57,59,63,52,58.0,58,60,53,5,11,11,8,11,,60+1,60+1,60+1,61,61,61,61,61,62+1,62+1,62+1,62+1,62+1,62+1,62+1,62+1,61+1,61+1,61+1,61+1,61+1,60+1,61+1,61+1,61+1,60+1,15+1,CM
237600,https://sofifa.com/player/237600/bassem-srarfi/190002,19.0,2.0,2018-08-21,B. Srarfi,Bassem Srarfi,"RW, CAM",73,81,6000000.0,20000.0,21,1997-06-25,176,71,72.0,Nice,16.0,Ligue 1,1.0,SUB,11.0,,2017-01-31,2021.0,145,Tunisia,,,,Left,3,4,1,High/Low,Lean (170-185),No,12600000.0,,"Flair, Speed Dribbler (AI)",78.0,69.0,70.0,77.0,32.0,52.0,72,70,56,73,65,79,65,59,65,78,79,78,80,59,68,69,57,59,55,69,36,29,67,70,66,64.0,30,30,29,9,6,13,7,11,,69+1,69+1,69+1,73,72,72,72,73,72+1,72+1,72+1,72+1,66+1,66+1,66+1,72+1,55+1,51+1,51+1,51+1,55+1,51+1,43+1,43+1,43+1,51+1,14+1,RW
237631,https://sofifa.com/player/237631/lebo-mothiba/190002,19.0,2.0,2018-08-21,L. Mothiba,Lebo Mothiba,"ST, LM",71,81,3900000.0,20000.0,22,1996-01-28,182,76,65.0,Lille,16.0,Ligue 1,1.0,SUB,18.0,,2016-07-13,2021.0,140,South Africa,111099.0,SUB,23.0,Right,3,3,1,Medium/Medium,Lean (170-185),No,8500000.0,,,70.0,68.0,65.0,69.0,27.0,69.0,60,71,69,74,65,68,54,51,53,74,69,71,57,68,68,69,67,72,74,64,55,24,70,68,63,73.0,32,15,12,14,14,11,7,10,,70+1,70+1,70+1,69,70,70,70,69,69+1,69+1,69+1,69+1,63+1,63+1,63+1,69+1,51+1,49+1,49+1,49+1,51+1,47+1,43+1,43+1,43+1,47+1,17+1,ST
237679,https://sofifa.com/player/237679/randal-kolo-muani/190002,19.0,2.0,2018-08-21,R. Kolo Muani,Randal Kolo Muani,"ST, RW",64,74,725000.0,4000.0,19,1998-12-05,187,73,71.0,Nantes,16.0,Ligue 1,1.0,SUB,15.0,,2017-02-08,2022.0,18,France,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,1600000.0,,,64.0,63.0,48.0,62.0,25.0,53.0,32,65,67,53,52,60,50,48,51,68,61,67,68,51,53,61,69,38,68,63,30,17,63,52,60,60.0,24,18,27,7,14,15,8,5,,63+1,63+1,63+1,58,61,61,61,58,59+1,59+1,59+1,56+1,52+1,52+1,52+1,56+1,39+1,40+1,40+1,40+1,39+1,39+1,38+1,38+1,38+1,39+1,14+1,ST
237708,https://sofifa.com/player/237708/moussa-sylla/190002,19.0,2.0,2018-08-21,M. Sylla,Moussa Sylla,ST,65,84,1100000.0,8000.0,18,1999-11-25,181,70,69.0,Monaco,16.0,Ligue 1,1.0,SUB,34.0,,2017-02-10,2020.0,18,France,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,2800000.0,,,76.0,63.0,53.0,65.0,22.0,57.0,50,66,59,59,55,65,48,45,49,64,74,78,70,62,66,60,63,61,59,59,45,16,64,50,65,59.0,22,17,14,6,10,7,7,8,,64+1,64+1,64+1,63,63,63,63,63,62+1,62+1,62+1,62+1,54+1,54+1,54+1,62+1,45+1,41+1,41+1,41+1,45+1,42+1,36+1,36+1,36+1,42+1,14+1,ST
238341,https://sofifa.com/player/238341/alan-dzabana/190002,19.0,2.0,2018-08-21,A. Dzabana,Alan Dzabana,"ST, LW",63,77,825000.0,2000.0,21,1997-03-25,171,71,1738.0,Le Havre,17.0,Ligue 1,2.0,SUB,10.0,,2018-01-31,2021.0,18,France,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,2000000.0,,,81.0,64.0,53.0,72.0,17.0,43.0,43,68,42,60,59,72,53,47,46,67,81,81,85,58,90,62,51,42,47,57,34,12,61,55,65,54.0,17,13,18,11,9,9,11,7,,62+1,62+1,62+1,65,65,65,65,65,64+1,64+1,64+1,62+1,53+1,53+1,53+1,62+1,42+1,38+1,38+1,38+1,42+1,39+1,31+1,31+1,31+1,39+1,15+1,ST
238391,https://sofifa.com/player/238391/gedeon-kalulu/190002,19.0,2.0,2018-08-21,G. Kalulu,Gédéon Kalulu Kyatengwa,"CB, RB, LB",64,77,775000.0,8000.0,20,1997-08-29,176,74,66.0,Olympique Lyonnais,16.0,Ligue 1,1.0,SUB,38.0,,2017-04-01,2020.0,18,France,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,2000000.0,,,76.0,39.0,51.0,61.0,64.0,64.0,55,34,60,52,27,58,46,38,50,59,74,77,75,54,74,48,79,53,70,42,61,62,38,49,41,62.0,66,63,65,10,15,7,14,8,,51+1,51+1,51+1,54,52,52,52,54,53+1,53+1,53+1,55+1,52+1,52+1,52+1,55+1,60+1,58+1,58+1,58+1,60+1,62+1,63+1,63+1,63+1,62+1,16+1,CB
238705,https://sofifa.com/player/238705/virgile-piechocki/190002,19.0,2.0,2018-08-21,V. Piechocki,Virgile Piechocki,CAM,54,63,100000.0,2000.0,21,1997-01-12,178,70,379.0,Stade de Reims,16.0,Ligue 1,1.0,RES,28.0,,2016-01-01,2021.0,18,France,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,242000.0,,,65.0,36.0,50.0,57.0,42.0,51.0,36,31,44,58,28,54,38,41,55,59,67,64,62,49,66,47,56,49,52,32,52,44,51,53,47,45.0,38,42,43,6,5,8,14,7,,48+1,48+1,48+1,51,51,51,51,51,53+1,53+1,53+1,53+1,52+1,52+1,52+1,53+1,48+1,49+1,49+1,49+1,48+1,48+1,46+1,46+1,46+1,48+1,13+1,CAM
238873,https://sofifa.com/player/238873/pietro-pellegri/190002,19.0,2.0,2018-08-21,P. Pellegri,Pietro Pellegri,ST,67,87,1500000.0,10000.0,17,2001-03-17,188,80,69.0,Monaco,16.0,Ligue 1,1.0,SUB,23.0,,2018-01-27,2022.0,27,Italy,,,,Right,2,3,1,High/Medium,Normal (185+),No,4400000.0,,,68.0,65.0,53.0,66.0,20.0,59.0,50,70,59,61,56,68,25,45,50,67,61,73,61,63,48,64,62,60,67,57,35,18,68,55,59,50.0,19,12,15,7,14,6,8,14,,66+1,66+1,66+1,64,65,65,65,64,63+1,63+1,63+1,63+1,56+1,56+1,56+1,63+1,44+1,41+1,41+1,41+1,44+1,41+1,36+1,36+1,36+1,41+1,16+1,ST
238996,https://sofifa.com/player/238996/maxence-carlier/190002,19.0,2.0,2018-08-21,M. Carlier,Maxence Carlier,"RB, CB",59,69,220000.0,2000.0,21,1997-03-15,186,72,64.0,Lens,17.0,Ligue 1,2.0,RES,36.0,,2017-06-02,2020.0,18,France,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,429000.0,,,65.0,36.0,49.0,48.0,59.0,61.0,48,31,60,56,28,43,41,30,52,52,64,66,56,50,58,45,61,63,65,38,50,58,30,42,45,59.0,56,61,60,15,7,10,12,6,,46+1,46+1,46+1,47,46,46,46,47,47+1,47+1,47+1,49+1,50+1,50+1,50+1,49+1,56+1,56+1,56+1,56+1,56+1,58+1,58+1,58+1,58+1,58+1,14+1,RB
239003,https://sofifa.com/player/239003/hicham-mahou/190002,19.0,2.0,2018-08-21,H. Mahou,Hicham Mahou,RW,64,77,800000.0,4000.0,18,1999-07-02,180,77,72.0,Nice,16.0,Ligue 1,1.0,RES,36.0,,2016-06-30,2022.0,18,France,,,,Right,3,3,1,High/Medium,Lean (170-185),No,2000000.0,,,68.0,63.0,60.0,67.0,33.0,50.0,62,64,49,65,57,69,51,50,54,65,67,68,69,57,65,68,53,49,58,56,29,18,61,58,64,54.0,35,36,30,12,15,6,6,7,,62+1,62+1,62+1,64,63,63,63,64,63+1,63+1,63+1,63+1,57+1,57+1,57+1,63+1,49+1,46+1,46+1,46+1,49+1,46+1,41+1,41+1,41+1,46+1,15+1,RW
239025,https://sofifa.com/player/239025/ibrahima-niane/190002,19.0,2.0,2018-08-21,I. Niane,Ibrahima Niane,"ST, LW",67,81,1600000.0,2000.0,19,1999-03-11,187,73,68.0,Metz,17.0,Ligue 1,2.0,SUB,7.0,,2017-06-09,2022.0,136,Senegal,,,,Right,3,4,1,High/Low,Normal (185+),No,4000000.0,,"Beat Offside Trap, Selfish, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",80.0,67.0,49.0,69.0,18.0,56.0,46,67,62,55,47,74,47,50,43,65,83,78,75,56,45,74,68,58,63,65,35,11,64,48,71,57.0,11,14,16,10,7,8,6,15,,66+1,66+1,66+1,65,65,65,65,65,62+1,62+1,62+1,62+1,52+1,52+1,52+1,62+1,42+1,37+1,37+1,37+1,42+1,40+1,34+1,34+1,34+1,40+1,15+1,ST
239038,https://sofifa.com/player/239038/romain-basque/190002,19.0,2.0,2018-08-21,R. Basque,Romain Basque,"CM, CB, CAM",63,72,550000.0,2000.0,23,1995-06-30,184,69,1738.0,Le Havre,17.0,Ligue 1,2.0,SUB,27.0,,2018-07-17,2022.0,18,France,,,,Right,4,3,1,High/Medium,Normal (170-185),No,1100000.0,,,69.0,55.0,60.0,65.0,58.0,67.0,55,51,60,68,50,65,50,50,60,67,69,69,63,60,66,60,61,74,69,58,57,51,59,56,50,60.0,61,60,55,8,12,10,10,12,,61+1,61+1,61+1,62,62,62,62,62,62+1,62+1,62+1,63+1,62+1,62+1,62+1,63+1,62+1,61+1,61+1,61+1,62+1,61+1,60+1,60+1,60+1,61+1,16+1,CM
239051,https://sofifa.com/player/239051/josue-albert/190002,19.0,2.0,2018-08-21,J. Albert,Josué Albert,CB,60,64,220000.0,2000.0,26,1992-01-21,185,86,1815.0,Clermont,17.0,Ligue 1,2.0,SUB,17.0,,2018-06-09,2020.0,18,France,,,,Right,3,2,1,Low/High,Normal (185+),No,402000.0,,,59.0,26.0,34.0,35.0,60.0,68.0,23,18,60,48,26,25,30,29,29,40,54,63,50,51,50,42,76,58,82,24,43,52,24,28,37,55.0,65,60,58,6,13,9,14,8,,39+1,39+1,39+1,35,36,36,36,35,36+1,36+1,36+1,37+1,39+1,39+1,39+1,37+1,50+1,50+1,50+1,50+1,50+1,53+1,59+1,59+1,59+1,53+1,15+1,CB
239136,https://sofifa.com/player/239136/nicolas-cozza/190002,19.0,2.0,2018-08-21,N. Cozza,Nicolas Louis Marcel Cozza,"CB, LWB",68,84,1700000.0,4000.0,19,1999-01-08,178,72,70.0,Montpellier,16.0,Ligue 1,1.0,SUB,31.0,,2017-07-01,2021.0,18,France,,,,Left,3,2,1,Medium/Medium,Normal (170-185),No,4600000.0,,,76.0,36.0,60.0,63.0,68.0,66.0,66,30,61,65,29,64,60,36,64,64,79,73,50,58,75,45,74,68,65,35,66,66,49,50,50,60.0,70,70,68,6,10,8,14,13,,53+1,53+1,53+1,58,56,56,56,58,57+1,57+1,57+1,61+1,60+1,60+1,60+1,61+1,67+1,65+1,65+1,65+1,67+1,67+1,67+1,67+1,67+1,67+1,16+1,CB
